detail_id,order_id,product_id,quantity,unit_price,discount_pct,selling_price,unit_cost,line_total_revenue,line_total_cost
DTL0000361,ORD0000175,CLT0172,1,430,15,365.5,210,365.5,210
DTL0000362,ORD0000175,CLT0079,4,280,20,224.0,140,896.0,560
DTL0000363,ORD0000175,ELC0337,1,800,10,720.0,600,720.0,600
DTL0000364,ORD0000175,CLT0308,1,140,25,105.0,60,105.0,60
DTL0000365,ORD0000176,CLT0074,1,300,0,300.0,140,300.0,140
DTL0000366,ORD0000177,CLT0171,1,470,5,446.5,230,446.5,230
DTL0000367,ORD0000177,CLT0185,1,610,10,549.0,300,549.0,300
DTL0000368,ORD0000178,CLT0034,2,230,10,207.0,110,414.0,220
DTL0000369,ORD0000178,CLT0282,1,430,10,387.0,210,387.0,210
DTL0000370,ORD0000179,CLT0140,1,360,5,342.0,170,342.0,170
DTL0000371,ORD0000180,CLT0219,1,590,10,531.0,290,531.0,290
DTL0000372,ORD0000180,CLT0073,1,320,10,288.0,160,288.0,160
DTL0000373,ORD0000180,CLT0243,1,360,0,360.0,170,360.0,170
DTL0000374,ORD0000181,CLT0195,3,700,0,700.0,350,2100.0,1050
DTL0000375,ORD0000181,CLT0205,1,240,5,228.0,110,228.0,110
DTL0000376,ORD0000182,CLT0258,1,240,30,168.0,120,168.0,120
DTL0000377,ORD0000182,CLT0273,1,160,0,160.0,70,160.0,70
DTL0000378,ORD0000182,CLT0290,3,420,25,315.0,210,945.0,630
DTL0000379,ORD0000182,CLT0303,1,120,10,108.0,60,108.0,60
DTL0000380,ORD0000182,CLT0284,2,480,15,408.0,230,816.0,460
DTL0000381,ORD0000183,CLT0023,1,150,10,135.0,70,135.0,70
DTL0000382,ORD0000183,CLT0302,1,140,0,140.0,60,140.0,60
DTL0000383,ORD0000184,CLT0017,1,150,0,150.0,70,150.0,70
DTL0000384,ORD0000184,CLT0167,1,450,0,450.0,220,450.0,220
DTL0000385,ORD0000185,CLT0244,1,370,0,370.0,180,370.0,180
DTL0000386,ORD0000185,CLT0191,1,740,0,740.0,370,740.0,370
DTL0000387,ORD0000186,CLT0083,1,290,25,217.5,140,217.5,140
DTL0000388,ORD0000187,ELC0340,3,600,15,510.0,500,1530.0,1500
DTL0000389,ORD0000188,CLT0040,1,210,10,189.0,100,189.0,100
DTL0000390,ORD0000188,ELC0318,2,10100,10,9090.0,8100,18180.0,16200
DTL0000391,ORD0000189,CLT0077,1,280,5,266.0,140,266.0,140
DTL0000392,ORD0000189,CLT0183,2,610,0,610.0,300,1220.0,600
DTL0000393,ORD0000189,CLT0188,1,610,5,579.5,300,579.5,300
DTL0000394,ORD0000189,CLT0257,1,240,0,240.0,120,240.0,120
DTL0000395,ORD0000190,ELC0334,3,12800,0,12800.0,10300,38400.0,30900
DTL0000396,ORD0000190,ELC0332,3,5900,15,5015.0,4700,15045.0,14100
DTL0000397,ORD0000190,CLT0096,1,260,15,221.0,130,221.0,130
DTL0000398,ORD0000191,CLT0213,3,540,0,540.0,270,1620.0,810
DTL0000399,ORD0000191,CLT0270,2,150,0,150.0,70,300.0,140
DTL0000400,ORD0000192,CLT0219,1,590,0,590.0,290,590.0,290
DTL0000401,ORD0000193,CLT0177,2,630,0,630.0,310,1260.0,620
DTL0000402,ORD0000193,CLT0258,1,240,0,240.0,120,240.0,120
DTL0000403,ORD0000194,CLT0157,1,830,10,747.0,410,747.0,410
DTL0000404,ORD0000195,CLT0213,4,540,20,432.0,270,1728.0,1080
DTL0000405,ORD0000196,CLT0297,2,130,10,117.0,60,234.0,120
DTL0000406,ORD0000196,ELC0318,1,10100,15,8585.0,8100,8585.0,8100
DTL0000407,ORD0000196,CLT0002,2,90,15,76.5,40,153.0,80
DTL0000408,ORD0000197,CLT0038,3,210,20,168.0,100,504.0,300
DTL0000409,ORD0000198,CLT0184,1,620,0,620.0,300,620.0,300
DTL0000410,ORD0000198,CLT0121,2,210,5,199.5,100,399.0,200
DTL0000411,ORD0000198,CLT0068,2,300,5,285.0,150,570.0,300
DTL0000412,ORD0000198,CLT0086,1,280,0,280.0,140,280.0,140
DTL0000413,ORD0000198,CLT0022,1,150,15,127.5,70,127.5,70
DTL0000414,ORD0000199,CLT0181,2,600,15,510.0,300,1020.0,600
DTL0000415,ORD0000199,CLT0290,3,420,0,420.0,210,1260.0,630
DTL0000416,ORD0000199,ELC0315,1,3600,5,3420.0,2800,3420.0,2800
DTL0000417,ORD0000200,CLT0094,1,300,0,300.0,140,300.0,140
DTL0000418,ORD0000200,CLT0239,3,340,0,340.0,160,1020.0,480
DTL0000419,ORD0000200,CLT0101,1,150,0,150.0,70,150.0,70
DTL0000420,ORD0000201,CLT0141,3,490,10,441.0,240,1323.0,720
DTL0000421,ORD0000202,ELC0326,2,8000,0,8000.0,6400,16000.0,12800
DTL0000422,ORD0000202,ELC0338,2,300,25,225.0,200,450.0,400
DTL0000423,ORD0000203,CLT0057,1,160,5,152.0,80,152.0,80
DTL0000424,ORD0000203,CLT0109,1,140,10,126.0,70,126.0,70
DTL0000425,ORD0000203,CLT0228,1,300,5,285.0,140,285.0,140
DTL0000426,ORD0000204,CLT0278,2,160,20,128.0,70,256.0,140
DTL0000427,ORD0000204,CLT0115,2,210,0,210.0,100,420.0,200
DTL0000428,ORD0000204,CLT0247,4,200,10,180.0,90,720.0,360
DTL0000429,ORD0000204,CLT0219,1,590,0,590.0,290,590.0,290
DTL0000430,ORD0000205,CLT0224,1,100,10,90.0,40,90.0,40
DTL0000431,ORD0000205,CLT0041,1,210,20,168.0,100,168.0,100
DTL0000432,ORD0000206,CLT0123,1,200,25,150.0,100,150.0,100
DTL0000433,ORD0000206,ELC0320,4,13200,5,12540.0,10500,50160.0,42000
DTL0000434,ORD0000207,CLT0116,1,190,5,180.5,90,180.5,90
DTL0000435,ORD0000207,CLT0045,2,240,5,228.0,110,456.0,220
DTL0000436,ORD0000207,CLT0164,1,800,15,680.0,400,680.0,400
DTL0000437,ORD0000207,CLT0178,1,610,0,610.0,300,610.0,300
DTL0000438,ORD0000207,ELC0325,2,14700,0,14700.0,11800,29400.0,23600
DTL0000439,ORD0000208,CLT0199,1,270,10,243.0,130,243.0,130
DTL0000440,ORD0000209,CLT0153,2,800,0,800.0,390,1600.0,780
DTL0000441,ORD0000209,CLT0056,1,160,0,160.0,80,160.0,80
DTL0000442,ORD0000209,CLT0282,1,430,0,430.0,210,430.0,210
DTL0000443,ORD0000209,CLT0159,1,850,15,722.5,420,722.5,420
DTL0000444,ORD0000209,CLT0091,4,270,5,256.5,130,1026.0,520
DTL0000445,ORD0000210,CLT0023,1,150,15,127.5,70,127.5,70
DTL0000446,ORD0000211,CLT0080,3,280,0,280.0,140,840.0,420
DTL0000447,ORD0000212,CLT0259,1,260,15,221.0,130,221.0,130
DTL0000448,ORD0000213,CLT0096,3,260,10,234.0,130,702.0,390
DTL0000449,ORD0000213,CLT0282,4,430,0,430.0,210,1720.0,840
DTL0000450,ORD0000213,CLT0296,1,120,0,120.0,60,120.0,60
DTL0000451,ORD0000213,CLT0067,2,310,0,310.0,150,620.0,300
DTL0000452,ORD0000214,CLT0069,1,310,10,279.0,150,279.0,150
DTL0000453,ORD0000215,CLT0280,1,150,20,120.0,70,120.0,70
DTL0000454,ORD0000215,CLT0222,2,100,15,85.0,50,170.0,100
DTL0000455,ORD0000216,CLT0079,2,280,5,266.0,140,532.0,280
DTL0000456,ORD0000216,CLT0174,1,440,0,440.0,220,440.0,220
DTL0000457,ORD0000217,CLT0208,4,240,0,240.0,110,960.0,440
DTL0000458,ORD0000217,ELC0321,2,10900,10,9810.0,8700,19620.0,17400
DTL0000459,ORD0000218,CLT0280,3,150,20,120.0,70,360.0,210
DTL0000460,ORD0000218,CLT0123,3,200,20,160.0,100,480.0,300
DTL0000461,ORD0000219,CLT0025,1,160,15,136.0,70,136.0,70
DTL0000462,ORD0000220,ELC0340,1,600,20,480.0,500,480.0,500
DTL0000463,ORD0000221,CLT0252,3,190,5,180.5,90,541.5,270
DTL0000464,ORD0000222,CLT0258,2,240,0,240.0,120,480.0,240
DTL0000465,ORD0000222,CLT0140,2,360,0,360.0,170,720.0,340
DTL0000466,ORD0000223,CLT0142,1,490,20,392.0,240,392.0,240
DTL0000467,ORD0000223,CLT0281,1,470,10,423.0,230,423.0,230
DTL0000468,ORD0000223,CLT0302,3,140,15,119.0,60,357.0,180
DTL0000469,ORD0000224,CLT0298,4,130,0,130.0,60,520.0,240
DTL0000470,ORD0000224,CLT0077,1,280,5,266.0,140,266.0,140
DTL0000471,ORD0000224,CLT0239,1,340,0,340.0,160,340.0,160
DTL0000472,ORD0000224,CLT0252,1,190,5,180.5,90,180.5,90
DTL0000473,ORD0000225,CLT0204,4,260,10,234.0,120,936.0,480
DTL0000474,ORD0000226,CLT0061,1,160,10,144.0,80,144.0,80
DTL0000475,ORD0000226,ELC0309,2,8900,20,7120.0,7100,14240.0,14200
DTL0000476,ORD0000227,CLT0241,1,340,15,289.0,160,289.0,160
DTL0000477,ORD0000228,CLT0294,3,120,20,96.0,60,288.0,180
DTL0000478,ORD0000229,CLT0193,1,720,20,576.0,350,576.0,350
DTL0000479,ORD0000229,CLT0182,1,570,10,513.0,280,513.0,280
DTL0000480,ORD0000230,CLT0223,1,100,10,90.0,40,90.0,40
DTL0000481,ORD0000230,CLT0247,3,200,5,190.0,90,570.0,270
DTL0000482,ORD0000231,CLT0128,2,360,0,360.0,180,720.0,360
DTL0000483,ORD0000232,CLT0257,3,240,5,228.0,120,684.0,360
DTL0000484,ORD0000232,CLT0208,1,240,10,216.0,110,216.0,110
DTL0000485,ORD0000233,CLT0042,4,220,30,154.0,100,616.0,400
DTL0000486,ORD0000234,ELC0322,1,14900,0,14900.0,11900,14900.0,11900
DTL0000487,ORD0000234,CLT0261,1,260,10,234.0,120,234.0,120
DTL0000488,ORD0000235,CLT0256,1,210,5,199.5,100,199.5,100
DTL0000489,ORD0000235,CLT0204,1,260,15,221.0,120,221.0,120
DTL0000490,ORD0000235,ELC0317,1,15900,10,14310.0,12700,14310.0,12700
DTL0000491,ORD0000235,CLT0112,2,160,0,160.0,70,320.0,140
DTL0000492,ORD0000236,CLT0145,1,500,0,500.0,250,500.0,250
DTL0000493,ORD0000237,CLT0147,1,500,5,475.0,250,475.0,250
DTL0000494,ORD0000237,CLT0278,2,160,0,160.0,70,320.0,140
DTL0000495,ORD0000237,CLT0204,1,260,0,260.0,120,260.0,120
DTL0000496,ORD0000237,CLT0250,2,200,0,200.0,90,400.0,180
DTL0000497,ORD0000237,CLT0064,1,180,0,180.0,80,180.0,80
DTL0000498,ORD0000238,CLT0201,1,260,5,247.0,130,247.0,130
DTL0000499,ORD0000238,CLT0234,1,340,10,306.0,170,306.0,170
DTL0000500,ORD0000238,CLT0092,1,280,0,280.0,130,280.0,130
DTL0000501,ORD0000239,ELC0318,1,10100,5,9595.0,8100,9595.0,8100
DTL0000502,ORD0000240,CLT0024,3,150,20,120.0,70,360.0,210
DTL0000503,ORD0000240,CLT0244,3,370,10,333.0,180,999.0,540
DTL0000504,ORD0000241,CLT0204,1,260,0,260.0,120,260.0,120
DTL0000505,ORD0000241,CLT0017,1,150,0,150.0,70,150.0,70
DTL0000506,ORD0000242,CLT0177,1,630,15,535.5,310,535.5,310
DTL0000507,ORD0000242,CLT0187,1,590,0,590.0,290,590.0,290
DTL0000508,ORD0000242,CLT0154,1,830,30,581.0,410,581.0,410
DTL0000509,ORD0000243,CLT0211,1,550,0,550.0,270,550.0,270
DTL0000510,ORD0000244,CLT0229,4,330,0,330.0,160,1320.0,640
DTL0000511,ORD0000245,CLT0204,1,260,0,260.0,120,260.0,120
DTL0000512,ORD0000246,CLT0260,1,270,15,229.5,130,229.5,130
DTL0000513,ORD0000246,ELC0321,1,10900,0,10900.0,8700,10900.0,8700
DTL0000514,ORD0000247,CLT0162,1,760,20,608.0,370,608.0,370
DTL0000515,ORD0000248,CLT0194,2,700,0,700.0,340,1400.0,680
DTL0000516,ORD0000248,CLT0107,2,150,0,150.0,70,300.0,140
DTL0000517,ORD0000248,CLT0307,2,130,0,130.0,60,260.0,120
DTL0000518,ORD0000248,CLT0079,3,280,0,280.0,140,840.0,420
DTL0000519,ORD0000249,CLT0242,2,370,10,333.0,180,666.0,360
DTL0000520,ORD0000250,CLT0197,3,240,0,240.0,120,720.0,360
DTL0000521,ORD0000251,CLT0069,2,310,0,310.0,150,620.0,300
DTL0000522,ORD0000251,CLT0283,4,440,20,352.0,220,1408.0,880
DTL0000523,ORD0000251,CLT0220,2,540,10,486.0,270,972.0,540
DTL0000524,ORD0000251,CLT0185,4,610,10,549.0,300,2196.0,1200
DTL0000525,ORD0000251,CLT0251,1,190,15,161.5,90,161.5,90
DTL0000526,ORD0000252,ELC0336,2,1300,0,1300.0,1000,2600.0,2000
DTL0000527,ORD0000253,CLT0224,2,100,0,100.0,40,200.0,80
DTL0000528,ORD0000253,CLT0005,1,90,10,81.0,40,81.0,40
DTL0000529,ORD0000253,CLT0252,3,190,0,190.0,90,570.0,270
DTL0000530,ORD0000254,CLT0192,1,710,5,674.5,350,674.5,350
DTL0000531,ORD0000255,CLT0140,2,360,0,360.0,170,720.0,340
DTL0000532,ORD0000255,CLT0015,2,90,10,81.0,40,162.0,80
DTL0000533,ORD0000256,ELC0334,1,12800,0,12800.0,10300,12800.0,10300
DTL0000534,ORD0000257,CLT0221,3,100,0,100.0,40,300.0,120
DTL0000535,ORD0000258,CLT0071,1,300,20,240.0,140,240.0,140
DTL0000536,ORD0000259,CLT0176,4,450,25,337.5,220,1350.0,880
DTL0000537,ORD0000260,CLT0047,1,220,0,220.0,110,220.0,110
DTL0000538,ORD0000261,CLT0165,1,440,0,440.0,220,440.0,220
DTL0000539,ORD0000262,CLT0143,2,500,10,450.0,240,900.0,480
DTL0000540,ORD0000262,CLT0192,1,710,0,710.0,350,710.0,350
DTL0000541,ORD0000262,CLT0061,2,160,10,144.0,80,288.0,160
DTL0000542,ORD0000263,CLT0220,1,540,15,459.0,270,459.0,270
DTL0000543,ORD0000263,CLT0217,1,580,10,522.0,290,522.0,290
DTL0000544,ORD0000264,CLT0244,1,370,0,370.0,180,370.0,180
DTL0000545,ORD0000264,CLT0085,4,270,5,256.5,130,1026.0,520
DTL0000546,ORD0000265,CLT0069,3,310,10,279.0,150,837.0,450
DTL0000547,ORD0000265,CLT0027,1,140,0,140.0,70,140.0,70
DTL0000548,ORD0000266,CLT0067,1,310,10,279.0,150,279.0,150
DTL0000549,ORD0000267,CLT0109,2,140,5,133.0,70,266.0,140
DTL0000550,ORD0000267,CLT0026,2,150,0,150.0,70,300.0,140
DTL0000551,ORD0000268,CLT0087,3,270,0,270.0,130,810.0,390
DTL0000552,ORD0000268,CLT0246,1,190,5,180.5,90,180.5,90
DTL0000553,ORD0000268,CLT0307,4,130,10,117.0,60,468.0,240
DTL0000554,ORD0000268,CLT0288,1,470,5,446.5,230,446.5,230
DTL0000555,ORD0000269,CLT0026,2,150,20,120.0,70,240.0,140
DTL0000556,ORD0000270,CLT0195,1,700,0,700.0,350,700.0,350
DTL0000557,ORD0000271,CLT0026,1,150,25,112.5,70,112.5,70
DTL0000558,ORD0000271,CLT0278,1,160,0,160.0,70,160.0,70
DTL0000559,ORD0000272,CLT0234,2,340,20,272.0,170,544.0,340
DTL0000560,ORD0000272,CLT0149,1,520,5,494.0,260,494.0,260
DTL0000561,ORD0000273,CLT0065,2,300,10,270.0,150,540.0,300
DTL0000562,ORD0000274,CLT0138,2,360,30,252.0,180,504.0,360
DTL0000563,ORD0000274,CLT0118,4,200,10,180.0,90,720.0,360
DTL0000564,ORD0000275,CLT0095,3,290,10,261.0,140,783.0,420
DTL0000565,ORD0000275,CLT0291,3,460,15,391.0,220,1173.0,660
DTL0000566,ORD0000275,CLT0174,1,440,10,396.0,220,396.0,220
DTL0000567,ORD0000275,ELC0345,1,10200,20,8160.0,8100,8160.0,8100
DTL0000568,ORD0000275,ELC0318,1,10100,0,10100.0,8100,10100.0,8100
DTL0000569,ORD0000276,CLT0115,3,210,10,189.0,100,567.0,300
DTL0000570,ORD0000277,CLT0165,1,440,10,396.0,220,396.0,220
DTL0000571,ORD0000278,CLT0278,1,160,0,160.0,70,160.0,70
DTL0000572,ORD0000278,CLT0239,1,340,0,340.0,160,340.0,160
DTL0000573,ORD0000279,CLT0059,2,170,5,161.5,80,323.0,160
DTL0000574,ORD0000279,ELC0320,2,13200,0,13200.0,10500,26400.0,21000
DTL0000575,ORD0000279,CLT0076,1,300,0,300.0,140,300.0,140
DTL0000576,ORD0000280,CLT0136,2,340,10,306.0,160,612.0,320
DTL0000577,ORD0000280,CLT0012,1,90,0,90.0,40,90.0,40
DTL0000578,ORD0000280,CLT0001,1,90,20,72.0,40,72.0,40
DTL0000579,ORD0000281,CLT0136,4,340,10,306.0,160,1224.0,640
DTL0000580,ORD0000282,CLT0250,2,200,0,200.0,90,400.0,180
DTL0000581,ORD0000282,CLT0257,1,240,30,168.0,120,168.0,120
DTL0000582,ORD0000283,ELC0329,1,2500,10,2250.0,2000,2250.0,2000
DTL0000583,ORD0000283,CLT0110,1,160,10,144.0,70,144.0,70
DTL0000584,ORD0000283,CLT0139,1,360,30,252.0,170,252.0,170
DTL0000585,ORD0000284,CLT0301,1,140,10,126.0,60,126.0,60
DTL0000586,ORD0000285,CLT0087,2,270,0,270.0,130,540.0,260
DTL0000587,ORD0000285,CLT0200,2,250,15,212.5,120,425.0,240
DTL0000588,ORD0000286,ELC0336,1,1300,5,1235.0,1000,1235.0,1000
DTL0000589,ORD0000286,CLT0221,1,100,5,95.0,40,95.0,40
DTL0000590,ORD0000287,CLT0167,3,450,0,450.0,220,1350.0,660
DTL0000591,ORD0000287,ELC0310,1,6500,0,6500.0,5200,6500.0,5200
DTL0000592,ORD0000287,CLT0084,1,300,10,270.0,140,270.0,140
DTL0000593,ORD0000288,CLT0223,1,100,10,90.0,40,90.0,40
DTL0000594,ORD0000289,CLT0211,1,550,0,550.0,270,550.0,270
DTL0000595,ORD0000289,CLT0265,1,260,20,208.0,130,208.0,130
DTL0000596,ORD0000289,CLT0281,2,470,10,423.0,230,846.0,460
DTL0000597,ORD0000290,CLT0012,2,90,0,90.0,40,180.0,80
DTL0000598,ORD0000290,CLT0252,2,190,0,190.0,90,380.0,180
DTL0000599,ORD0000290,ELC0322,4,14900,0,14900.0,11900,59600.0,47600
DTL0000600,ORD0000291,CLT0060,2,160,5,152.0,80,304.0,160
DTL0000601,ORD0000291,CLT0085,1,270,0,270.0,130,270.0,130
DTL0000602,ORD0000292,CLT0223,2,100,15,85.0,40,170.0,80
DTL0000603,ORD0000293,CLT0255,1,200,0,200.0,100,200.0,100
DTL0000604,ORD0000293,CLT0048,3,230,10,207.0,110,621.0,330
DTL0000605,ORD0000294,CLT0294,3,120,10,108.0,60,324.0,180
DTL0000606,ORD0000295,CLT0172,3,430,5,408.5,210,1225.5,630
DTL0000607,ORD0000295,CLT0156,2,850,20,680.0,420,1360.0,840
DTL0000608,ORD0000295,ELC0331,1,2000,0,2000.0,1600,2000.0,1600
DTL0000609,ORD0000295,CLT0154,1,830,10,747.0,410,747.0,410
DTL0000610,ORD0000295,CLT0160,3,800,5,760.0,390,2280.0,1170
DTL0000611,ORD0000296,CLT0200,2,250,15,212.5,120,425.0,240
DTL0000612,ORD0000296,CLT0206,2,250,0,250.0,120,500.0,240
DTL0000613,ORD0000296,CLT0249,4,210,0,210.0,100,840.0,400
DTL0000614,ORD0000296,CLT0183,3,610,15,518.5,300,1555.5,900
DTL0000615,ORD0000297,CLT0143,2,500,5,475.0,240,950.0,480
DTL0000616,ORD0000297,CLT0189,1,680,10,612.0,340,612.0,340
DTL0000617,ORD0000297,CLT0030,2,160,10,144.0,70,288.0,140
DTL0000618,ORD0000297,CLT0243,1,360,0,360.0,170,360.0,170
DTL0000619,ORD0000297,CLT0225,1,160,0,160.0,70,160.0,70
DTL0000620,ORD0000298,CLT0215,1,540,5,513.0,260,513.0,260
DTL0000621,ORD0000299,CLT0105,1,160,0,160.0,70,160.0,70
DTL0000622,ORD0000299,CLT0066,2,310,25,232.5,150,465.0,300
DTL0000623,ORD0000299,CLT0223,3,100,20,80.0,40,240.0,120
DTL0000624,ORD0000300,CLT0086,1,280,20,224.0,140,224.0,140
DTL0000625,ORD0000301,CLT0191,1,740,0,740.0,370,740.0,370
DTL0000626,ORD0000302,CLT0285,3,450,0,450.0,220,1350.0,660
DTL0000627,ORD0000303,CLT0078,1,300,0,300.0,150,300.0,150
DTL0000628,ORD0000304,CLT0100,2,150,0,150.0,70,300.0,140
DTL0000629,ORD0000305,CLT0239,1,340,0,340.0,160,340.0,160
DTL0000630,ORD0000305,CLT0002,4,90,15,76.5,40,306.0,160
DTL0000631,ORD0000306,CLT0189,1,680,0,680.0,340,680.0,340
DTL0000632,ORD0000306,CLT0052,3,170,0,170.0,80,510.0,240
DTL0000633,ORD0000306,CLT0092,1,280,10,252.0,130,252.0,130
DTL0000634,ORD0000306,CLT0054,1,180,10,162.0,80,162.0,80
DTL0000635,ORD0000307,CLT0224,1,100,0,100.0,40,100.0,40
DTL0000636,ORD0000307,CLT0199,1,270,0,270.0,130,270.0,130
DTL0000637,ORD0000307,CLT0298,1,130,10,117.0,60,117.0,60
DTL0000638,ORD0000307,CLT0193,1,720,0,720.0,350,720.0,350
DTL0000639,ORD0000308,ELC0317,2,15900,0,15900.0,12700,31800.0,25400
DTL0000640,ORD0000309,CLT0047,4,220,10,198.0,110,792.0,440
DTL0000641,ORD0000309,CLT0207,1,240,15,204.0,110,204.0,110
DTL0000642,ORD0000309,CLT0198,4,240,0,240.0,110,960.0,440
DTL0000643,ORD0000309,CLT0160,1,800,10,720.0,390,720.0,390
DTL0000644,ORD0000309,CLT0117,2,200,10,180.0,100,360.0,200
DTL0000645,ORD0000310,CLT0005,1,90,0,90.0,40,90.0,40
DTL0000646,ORD0000310,ELC0316,3,13200,5,12540.0,10600,37620.0,31800
DTL0000647,ORD0000310,CLT0297,1,130,0,130.0,60,130.0,60
DTL0000648,ORD0000311,CLT0021,1,140,10,126.0,70,126.0,70
DTL0000649,ORD0000312,CLT0160,3,800,10,720.0,390,2160.0,1170
DTL0000650,ORD0000312,CLT0300,1,140,0,140.0,60,140.0,60
DTL0000651,ORD0000312,CLT0175,1,480,10,432.0,230,432.0,230
DTL0000652,ORD0000312,CLT0199,2,270,0,270.0,130,540.0,260
DTL0000653,ORD0000313,CLT0005,2,90,0,90.0,40,180.0,80
DTL0000654,ORD0000313,CLT0086,1,280,10,252.0,140,252.0,140
DTL0000655,ORD0000313,CLT0175,3,480,0,480.0,230,1440.0,690
DTL0000656,ORD0000314,CLT0205,1,240,10,216.0,110,216.0,110
DTL0000657,ORD0000314,CLT0162,4,760,25,570.0,370,2280.0,1480
DTL0000658,ORD0000315,CLT0152,2,510,0,510.0,250,1020.0,500
DTL0000659,ORD0000315,CLT0176,1,450,10,405.0,220,405.0,220
DTL0000660,ORD0000316,CLT0062,1,170,0,170.0,80,170.0,80
DTL0000661,ORD0000316,CLT0286,2,440,0,440.0,220,880.0,440
DTL0000662,ORD0000317,ELC0341,1,5900,10,5310.0,4700,5310.0,4700
DTL0000663,ORD0000318,CLT0301,1,140,0,140.0,60,140.0,60
DTL0000664,ORD0000319,CLT0067,2,310,0,310.0,150,620.0,300
DTL0000665,ORD0000319,CLT0226,2,140,0,140.0,70,280.0,140
DTL0000666,ORD0000319,CLT0207,2,240,0,240.0,110,480.0,220
DTL0000667,ORD0000319,CLT0145,1,500,20,400.0,250,400.0,250
DTL0000668,ORD0000320,CLT0006,1,80,20,64.0,40,64.0,40
DTL0000669,ORD0000320,CLT0212,1,560,25,420.0,280,420.0,280
DTL0000670,ORD0000320,CLT0240,4,360,5,342.0,170,1368.0,680
DTL0000671,ORD0000321,CLT0109,1,140,10,126.0,70,126.0,70
DTL0000672,ORD0000321,CLT0289,2,480,15,408.0,230,816.0,460
DTL0000673,ORD0000322,CLT0108,3,150,10,135.0,70,405.0,210
DTL0000674,ORD0000323,CLT0186,1,630,5,598.5,310,598.5,310
DTL0000675,ORD0000324,ELC0325,1,14700,25,11025.0,11800,11025.0,11800
DTL0000676,ORD0000324,CLT0209,2,520,5,494.0,250,988.0,500
DTL0000677,ORD0000324,CLT0083,1,290,5,275.5,140,275.5,140
DTL0000678,ORD0000325,CLT0180,1,600,15,510.0,290,510.0,290
DTL0000679,ORD0000326,CLT0109,1,140,0,140.0,70,140.0,70
DTL0000680,ORD0000327,CLT0267,4,240,0,240.0,120,960.0,480
DTL0000681,ORD0000327,ELC0332,1,5900,0,5900.0,4700,5900.0,4700
DTL0000682,ORD0000328,CLT0013,2,90,0,90.0,40,180.0,80
DTL0000683,ORD0000328,CLT0290,2,420,0,420.0,210,840.0,420
DTL0000684,ORD0000328,CLT0078,4,300,0,300.0,150,1200.0,600
DTL0000685,ORD0000329,CLT0207,2,240,0,240.0,110,480.0,220
DTL0000686,ORD0000329,CLT0272,1,160,10,144.0,70,144.0,70
DTL0000687,ORD0000329,CLT0104,1,160,0,160.0,70,160.0,70
DTL0000688,ORD0000330,ELC0341,3,5900,0,5900.0,4700,17700.0,14100
DTL0000689,ORD0000331,CLT0083,1,290,0,290.0,140,290.0,140
DTL0000690,ORD0000332,CLT0244,2,370,20,296.0,180,592.0,360
DTL0000691,ORD0000333,ELC0318,2,10100,20,8080.0,8100,16160.0,16200
DTL0000692,ORD0000334,CLT0084,3,300,20,240.0,140,720.0,420
DTL0000693,ORD0000334,CLT0052,1,170,0,170.0,80,170.0,80
DTL0000694,ORD0000334,CLT0204,1,260,20,208.0,120,208.0,120
DTL0000695,ORD0000334,ELC0333,1,1000,0,1000.0,800,1000.0,800
DTL0000696,ORD0000334,CLT0283,1,440,5,418.0,220,418.0,220
DTL0000697,ORD0000335,CLT0296,1,120,10,108.0,60,108.0,60
DTL0000698,ORD0000335,CLT0103,1,140,25,105.0,70,105.0,70
DTL0000699,ORD0000335,CLT0297,2,130,10,117.0,60,234.0,120
DTL0000700,ORD0000336,CLT0093,4,290,10,261.0,140,1044.0,560
DTL0000701,ORD0000336,CLT0272,1,160,0,160.0,70,160.0,70
DTL0000702,ORD0000336,CLT0177,1,630,30,441.0,310,441.0,310
DTL0000703,ORD0000336,CLT0146,1,490,0,490.0,240,490.0,240
DTL0000704,ORD0000337,CLT0072,3,320,10,288.0,150,864.0,450
DTL0000705,ORD0000337,CLT0015,1,90,0,90.0,40,90.0,40
DTL0000706,ORD0000337,CLT0024,2,150,15,127.5,70,255.0,140
DTL0000707,ORD0000337,ELC0338,1,300,25,225.0,200,225.0,200
DTL0000708,ORD0000338,CLT0025,1,160,0,160.0,70,160.0,70
DTL0000709,ORD0000338,CLT0135,1,360,10,324.0,170,324.0,170
DTL0000710,ORD0000338,CLT0261,2,260,20,208.0,120,416.0,240
DTL0000711,ORD0000339,CLT0158,1,780,0,780.0,380,780.0,380
DTL0000712,ORD0000340,CLT0206,2,250,15,212.5,120,425.0,240
DTL0000713,ORD0000341,CLT0284,1,480,10,432.0,230,432.0,230
DTL0000714,ORD0000342,CLT0298,1,130,10,117.0,60,117.0,60
DTL0000715,ORD0000342,CLT0159,1,850,0,850.0,420,850.0,420
DTL0000716,ORD0000343,CLT0143,1,500,15,425.0,240,425.0,240
DTL0000717,ORD0000343,CLT0053,1,170,5,161.5,80,161.5,80
DTL0000718,ORD0000343,CLT0222,1,100,25,75.0,50,75.0,50
DTL0000719,ORD0000344,ELC0335,4,1500,0,1500.0,1200,6000.0,4800
DTL0000720,ORD0000345,CLT0252,1,190,5,180.5,90,180.5,90
DTL0000721,ORD0000345,CLT0281,1,470,10,423.0,230,423.0,230
